date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:29:03	8033/8033	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2006:08:56%20GMT	https://pixner.net/boleto/demo/assets/images/about/about-counter01.png	C:/Cinema/pixner.net/boleto/demo/assets/images/about/about-counter01.png	(from https://pixner.net/boleto/demo/about.html)
23:29:03	9314/9314	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2006:08:56%20GMT	https://pixner.net/boleto/demo/assets/images/about/about-counter02.png	C:/Cinema/pixner.net/boleto/demo/assets/images/about/about-counter02.png	(from https://pixner.net/boleto/demo/about.html)
23:29:03	7795/7795	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2006:08:56%20GMT	https://pixner.net/boleto/demo/assets/images/about/about-counter03.png	C:/Cinema/pixner.net/boleto/demo/assets/images/about/about-counter03.png	(from https://pixner.net/boleto/demo/about.html)
23:29:03	6934/6934	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2006:08:56%20GMT	https://pixner.net/boleto/demo/assets/images/about/about-counter04.png	C:/Cinema/pixner.net/boleto/demo/assets/images/about/about-counter04.png	(from https://pixner.net/boleto/demo/about.html)
23:29:04	450735/450735	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Jan%202020%2004:13:22%20GMT	https://pixner.net/boleto/demo/assets/images/client/client-bg.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/client/client-bg.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:04	5102/5102	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Jan%202020%2003:37:00%20GMT	https://pixner.net/boleto/demo/assets/images/client/client01.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/client/client01.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:05	23088/23088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:17:36%20GMT	https://pixner.net/boleto/demo/assets/images/client/client03.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/client/client03.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:05	29831/29831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:11:22%20GMT	https://pixner.net/boleto/demo/assets/images/client/client02.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/client/client02.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:05	20925/20925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Dec%202019%2004:53:54%20GMT	https://pixner.net/boleto/demo/assets/images/client/client04.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/client/client04.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:05	72231/72231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:18%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery05.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery05.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:05	32474/32474	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:16%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery06.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery06.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:06	58166/58166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:16%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery07.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery07.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:06	51727/51727	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:16%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery11.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery11.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:06	54542/54542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:16%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery12.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery12.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:06	66673/66673	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:14%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery13.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery13.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:07	143954/143954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:14%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery08.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery08.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:07	69044/69044	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:14%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery09.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery09.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:07	86678/86678	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2005:12:14%20GMT	https://pixner.net/boleto/demo/assets/images/gallery/gallery10.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/gallery/gallery10.jpg	(from https://pixner.net/boleto/demo/about.html)
23:29:07	4106/4106	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2004:33:48%20GMT	https://pixner.net/boleto/demo/assets/images/tour/icon01.png	C:/Cinema/pixner.net/boleto/demo/assets/images/tour/icon01.png	(from https://pixner.net/boleto/demo/about.html)
23:29:07	4547/4547	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2004:33:48%20GMT	https://pixner.net/boleto/demo/assets/images/tour/icon02.png	C:/Cinema/pixner.net/boleto/demo/assets/images/tour/icon02.png	(from https://pixner.net/boleto/demo/about.html)
23:29:08	74741/74741	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Jan%202020%2004:28:36%20GMT	https://pixner.net/boleto/demo/assets/images/tour/tour.png	C:/Cinema/pixner.net/boleto/demo/assets/images/tour/tour.png	(from https://pixner.net/boleto/demo/about.html)
23:29:09	170746/170746	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2004:40:16%20GMT	https://pixner.net/boleto/demo/assets/images/apps/apps01.png	C:/Cinema/pixner.net/boleto/demo/assets/images/apps/apps01.png	(from https://pixner.net/boleto/demo/apps-download.html)
23:29:10	4524/4524	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2005:08:44%20GMT	https://pixner.net/boleto/demo/assets/images/apps/apps03.png	C:/Cinema/pixner.net/boleto/demo/assets/images/apps/apps03.png	(from https://pixner.net/boleto/demo/apps-download.html)
23:29:10	8515/8515	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2005:08:44%20GMT	https://pixner.net/boleto/demo/assets/images/apps/apps02.png	C:/Cinema/pixner.net/boleto/demo/assets/images/apps/apps02.png	(from https://pixner.net/boleto/demo/apps-download.html)
23:29:11	175132/175132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Jan%202020%2004:24:00%20GMT	https://pixner.net/boleto/demo/assets/images/account/account-bg.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/account/account-bg.jpg	(from https://pixner.net/boleto/demo/sign-in.html)
23:29:12	80903/80903	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2005:02:04%20GMT	https://pixner.net/boleto/demo/assets/images/404.png	C:/Cinema/pixner.net/boleto/demo/assets/images/404.png	(from https://pixner.net/boleto/demo/404.html)
23:29:13	181283/181283	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2007:18:42%20GMT	https://pixner.net/boleto/demo/assets/images/blog/blog01.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/blog/blog01.jpg	(from https://pixner.net/boleto/demo/blog.html)
23:29:13	23088/23088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:17:36%20GMT	https://pixner.net/boleto/demo/assets/images/blog/author.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/blog/author.jpg	(from https://pixner.net/boleto/demo/blog.html)
23:29:13	192468/192468	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jan%202020%2004:26:48%20GMT	https://pixner.net/boleto/demo/assets/images/blog/blog02.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/blog/blog02.jpg	(from https://pixner.net/boleto/demo/blog.html)
23:29:13	145206/145206	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jan%202020%2004:26:44%20GMT	https://pixner.net/boleto/demo/assets/images/blog/blog03.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/blog/blog03.jpg	(from https://pixner.net/boleto/demo/blog.html)
23:29:15	36418/36418	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2003:47:52%20GMT	https://pixner.net/boleto/demo/assets/images/blog/slider01.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/blog/slider01.jpg	(from https://pixner.net/boleto/demo/blog.html)
23:29:15	221456/221456	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jan%202020%2004:26:44%20GMT	https://pixner.net/boleto/demo/assets/images/blog/blog04.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/blog/blog04.jpg	(from https://pixner.net/boleto/demo/blog.html)
23:29:15	2771/2771	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2015%20Jan%202020%2006:28:36%20GMT	https://pixner.net/boleto/demo/assets/js/contact.js	C:/Cinema/pixner.net/boleto/demo/assets/js/contact.js	(from https://pixner.net/boleto/demo/blog.html)
23:29:15	180768/180768	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Jan%202020%2005:27:28%20GMT	https://pixner.net/boleto/demo/assets/images/contact/contact.jpg	C:/Cinema/pixner.net/boleto/demo/assets/images/contact/contact.jpg	(from https://pixner.net/boleto/demo/contact.html)
23:29:15	6289/6289	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2005:49:52%20GMT	https://pixner.net/boleto/demo/assets/images/contact/contact01.png	C:/Cinema/pixner.net/boleto/demo/assets/images/contact/contact01.png	(from https://pixner.net/boleto/demo/contact.html)
23:29:16	3985/3985	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2005:49:52%20GMT	https://pixner.net/boleto/demo/assets/images/contact/contact02.png	C:/Cinema/pixner.net/boleto/demo/assets/images/contact/contact02.png	(from https://pixner.net/boleto/demo/contact.html)
